"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Thailand","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2024",466.083,,,"Currency: THA - Baht (THB)","Repository: ILO-STATISTICS - Micro data processing"
"Thailand","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2024",16597.333,,,"Currency: THA - Baht (THB)","Repository: ILO-STATISTICS - Micro data processing"
"Thailand","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2024",1521.712,,,"Currency: THA - Baht (THB)","Repository: ILO-STATISTICS - Micro data processing"
"Thailand","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2024",470.265,,,"Currency: THA - Baht (THB)","Repository: ILO-STATISTICS - Micro data processing"
"Tajikistan","EC - Labour reports","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2019",1335.52,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: TJK - Somoni (TJS)","Reference group coverage: Employees"
"Tajikistan","EC - Labour reports","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2019",459.982,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: TJK - Somoni (TJS)","Reference group coverage: Employees"
"Tajikistan","EC - Labour reports","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2019",140.133,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: TJK - Somoni (TJS)","Reference group coverage: Employees"
"Tokelau","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2016",758.781,,,"Currency: TKL - New Zealand dollar (NZD)","Repository: ILO-STATISTICS - Micro data processing"
"Tokelau","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2016",744.336,,,"Currency: TKL - New Zealand dollar (NZD)","Repository: ILO-STATISTICS - Micro data processing"
"Tokelau","HIES - Household Income and Expenditure Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2016",776.732,,,"Currency: TKL - New Zealand dollar (NZD)","Repository: ILO-STATISTICS - Micro data processing"
"Turkmenistan","EC - Economic or Establishment Census","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2003",1750000,,,"Working time concept: Hours actually worked | Currency: TKM - Turkmenistan manat (TMM)","Reference group coverage: Employees"
"Timor-Leste","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2021",257.594,,,"Currency: TLS - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2021",578.152,,,"Currency: TLS - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2021",257.594,,,"Currency: TLS - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2021",262.842,,,"Currency: TLS - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2021",589.933,,,"Currency: TLS - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2021",262.842,,,"Currency: TLS - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2021",243.256,,,"Currency: TLS - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2021",545.972,,,"Currency: TLS - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2021",243.256,,,"Currency: TLS - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2023",1566.627,,,"Currency: TON - Pa'anga (TOP)","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2023",860.168,,,"Currency: TON - Pa'anga (TOP)","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2023",662.786,,,"Currency: TON - Pa'anga (TOP)","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2023",1619.59,,,"Currency: TON - Pa'anga (TOP)","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2023",889.248,,,"Currency: TON - Pa'anga (TOP)","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2023",685.193,,,"Currency: TON - Pa'anga (TOP)","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2023",1499.15,,,"Currency: TON - Pa'anga (TOP)","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2023",823.119,,,"Currency: TON - Pa'anga (TOP)","Repository: ILO-STATISTICS - Micro data processing"
"Tonga","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2023",634.239,,,"Currency: TON - Pa'anga (TOP)","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","LFS - Continuous Sample Survey of the Population","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2016",5758.393,,,"Currency: TTO - Trinidad and Tobago dollar (TTD)","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","LFS - Continuous Sample Survey of the Population","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2016",1276.482,,,"Currency: TTO - Trinidad and Tobago dollar (TTD)","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","LFS - Continuous Sample Survey of the Population","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2016",863.461,,,"Currency: TTO - Trinidad and Tobago dollar (TTD)","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","LFS - Continuous Sample Survey of the Population","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2016",6075.56,,,"Currency: TTO - Trinidad and Tobago dollar (TTD)","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","LFS - Continuous Sample Survey of the Population","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2016",1346.79,,,"Currency: TTO - Trinidad and Tobago dollar (TTD)","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","LFS - Continuous Sample Survey of the Population","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2016",911.02,,,"Currency: TTO - Trinidad and Tobago dollar (TTD)","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","LFS - Continuous Sample Survey of the Population","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2016",5369.559,,,"Currency: TTO - Trinidad and Tobago dollar (TTD)","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","LFS - Continuous Sample Survey of the Population","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2016",1190.288,,,"Currency: TTO - Trinidad and Tobago dollar (TTD)","Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","LFS - Continuous Sample Survey of the Population","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2016",805.156,,,"Currency: TTO - Trinidad and Tobago dollar (TTD)","Repository: ILO-STATISTICS - Micro data processing"
"Tunisia","LFS - National Population and Employment Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2019",739.678,,,"Currency: TUN - Tunisian dinar (TND)","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - National Population and Employment Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2019",901.806,,,"Currency: TUN - Tunisian dinar (TND)","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - National Population and Employment Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2019",252.068,,,"Currency: TUN - Tunisian dinar (TND)","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - National Population and Employment Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2019",780.544,,,"Currency: TUN - Tunisian dinar (TND)","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - National Population and Employment Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2019",951.63,,,"Currency: TUN - Tunisian dinar (TND)","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - National Population and Employment Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2019",265.995,,,"Currency: TUN - Tunisian dinar (TND)","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - National Population and Employment Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2019",678.151,,,"Currency: TUN - Tunisian dinar (TND)","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - National Population and Employment Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2019",826.794,,,"Currency: TUN - Tunisian dinar (TND)","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Tunisia","LFS - National Population and Employment Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2019",231.101,,,"Currency: TUN - Tunisian dinar (TND)","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter"
"Türkiye","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2024",28173.303,,,"Currency: TUR - Turkish lira (TRY)","Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2024",2244.586,,,"Currency: TUR - Turkish lira (TRY)","Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2024",858.789,,,"Currency: TUR - Turkish lira (TRY)","Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2024",29399.347,,,"Currency: TUR - Turkish lira (TRY)","Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2024",2342.266,,,"Currency: TUR - Turkish lira (TRY)","Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2024",896.161,,,"Currency: TUR - Turkish lira (TRY)","Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2024",25797.003,,,"Currency: TUR - Turkish lira (TRY)","Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2024",2055.264,,,"Currency: TUR - Turkish lira (TRY)","Repository: ILO-STATISTICS - Micro data processing"
"Türkiye","LFS - Household Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2024",786.354,,,"Currency: TUR - Turkish lira (TRY)","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2024",549783.131,"Break in series",,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2024",836.21,"Break in series",,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2024",211.626,"Break in series",,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2024",577518.141,"Break in series",,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2024",878.394,"Break in series",,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2024",222.302,"Break in series",,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2024",499174.159,"Break in series",,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2024",759.234,"Break in series",,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2024",192.145,"Break in series",,"Currency: TZA - Tanzanian shilling (TZS) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2021",577677.938,,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2021",439.209,,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2021",161.045,,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2021",671749.043,,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2021",510.732,,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2021",187.27,,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2021",371042.838,,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2021",282.104,,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2021",103.44,,,"Currency: UGA - Ugandan shilling (UGX)","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","ES - Survey of enterprises on matters pertaining to labor statistics","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2022",14847,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: UKR - Hryvnia (UAH)","Geographical coverage: Total national, excluding some areas | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 10 employees"
"Ukraine","ES - Survey of enterprises on matters pertaining to labor statistics","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2022",1540.192,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: UKR - Hryvnia (UAH)","Geographical coverage: Total national, excluding some areas | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 10 employees"
"Ukraine","ES - Survey of enterprises on matters pertaining to labor statistics","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2022",459.058,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: UKR - Hryvnia (UAH)","Geographical coverage: Total national, excluding some areas | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Reference group coverage: Employees | Establishment size coverage: All establishments with at least 10 employees"
"Uruguay","LFS - Continous Household Survey Implantation","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2024",47938.864,,,"Currency: URY - Uruguayan peso (UYU)","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey Implantation","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2024",1636.238,,,"Currency: URY - Uruguayan peso (UYU)","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey Implantation","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2024",1192.13,,,"Currency: URY - Uruguayan peso (UYU)","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey Implantation","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2024",52556.348,,,"Currency: URY - Uruguayan peso (UYU)","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey Implantation","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2024",1793.841,,,"Currency: URY - Uruguayan peso (UYU)","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey Implantation","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2024",1306.956,,,"Currency: URY - Uruguayan peso (UYU)","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey Implantation","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2024",42762.033,,,"Currency: URY - Uruguayan peso (UYU)","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey Implantation","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2024",1459.544,,,"Currency: URY - Uruguayan peso (UYU)","Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","LFS - Continous Household Survey Implantation","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2024",1063.394,,,"Currency: URY - Uruguayan peso (UYU)","Repository: ILO-STATISTICS - Micro data processing"
"United States of America","LFS - Current Population Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2025",6272.925,"Break in series",,"Currency: USA - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Repository: Annual estimates for 2025 are 11-month averages that exclude October. Data for October 2025 were not collected due to the federal government shutdown | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2025",6272.925,"Break in series",,"Currency: USA - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Repository: Annual estimates for 2025 are 11-month averages that exclude October. Data for October 2025 were not collected due to the federal government shutdown | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2025",7206.185,"Break in series",,"Currency: USA - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Repository: Annual estimates for 2025 are 11-month averages that exclude October. Data for October 2025 were not collected due to the federal government shutdown | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2025",7206.185,"Break in series",,"Currency: USA - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Repository: Annual estimates for 2025 are 11-month averages that exclude October. Data for October 2025 were not collected due to the federal government shutdown | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2025",5269.87,"Break in series",,"Currency: USA - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Repository: Annual estimates for 2025 are 11-month averages that exclude October. Data for October 2025 were not collected due to the federal government shutdown | Age coverage - minimum age: 16 years old"
"United States of America","LFS - Current Population Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2025",5269.87,"Break in series",,"Currency: USA - United States dollar (USD) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Repository: Annual estimates for 2025 are 11-month averages that exclude October. Data for October 2025 were not collected due to the federal government shutdown | Age coverage - minimum age: 16 years old"
"Uzbekistan","OE - Official Estimates","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2022",3882157.089,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time workers | Currency: UZB - Uzbekistani som (UZS)",
"Uzbekistan","OE - Official Estimates","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2022",1294.37,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time workers | Currency: UZB - Uzbekistani som (UZS)",
"Uzbekistan","OE - Official Estimates","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2022",351.322,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time workers | Currency: UZB - Uzbekistani som (UZS)",
"Uzbekistan","OE - Official Estimates","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2022",4681257.369,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time workers | Currency: UZB - Uzbekistani som (UZS)",
"Uzbekistan","OE - Official Estimates","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2022",1560.803,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time workers | Currency: UZB - Uzbekistani som (UZS)",
"Uzbekistan","OE - Official Estimates","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2022",423.638,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time workers | Currency: UZB - Uzbekistani som (UZS)",
"Uzbekistan","OE - Official Estimates","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2022",3090347.185,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time workers | Currency: UZB - Uzbekistani som (UZS)",
"Uzbekistan","OE - Official Estimates","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2022",1030.369,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time workers | Currency: UZB - Uzbekistani som (UZS)",
"Uzbekistan","OE - Official Estimates","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2022",279.666,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time workers | Currency: UZB - Uzbekistani som (UZS)",
"Venezuela (Bolivarian Republic of)","LFS - Household Sample Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2020",2942239,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: VEN - Bolívar soberano (VES)","Employment definition: Excluding own-use production workers | Data reference period: Second semester | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding indigenous population"
"Venezuela (Bolivarian Republic of)","LFS - Household Sample Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2020",2856071,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: VEN - Bolívar soberano (VES)","Employment definition: Excluding own-use production workers | Data reference period: Second semester | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding indigenous population"
"Venezuela (Bolivarian Republic of)","LFS - Household Sample Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2020",3045285,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: VEN - Bolívar soberano (VES)","Employment definition: Excluding own-use production workers | Data reference period: Second semester | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding indigenous population"
"Viet Nam","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2024",8579562.366,,,"Currency: VNM - Dông (VND)","Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2024",1198.144,,,"Currency: VNM - Dông (VND)","Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2024",355.043,,,"Currency: VNM - Dông (VND)","Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2024",9000346.422,,,"Currency: VNM - Dông (VND)","Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2024",1256.907,,,"Currency: VNM - Dông (VND)","Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","LFS - Labour Force Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2024",372.456,,,"Currency: VNM - Dông (VND)","Repository: ILO-STATISTICS - Micro data processing"
