"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Bahamas","LFS - Labour Force & Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",0.599,,,"Currency: BHS - Bahamian dollar (BSD)","Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2019",12.765,,,"Currency: BHS - Bahamian dollar (BSD)","Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2019",-54.541,,,"Currency: BHS - Bahamian dollar (BSD)","Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2019",-2.117,,,"Currency: BHS - Bahamian dollar (BSD)","Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2019",-18.189,,,"Currency: BHS - Bahamian dollar (BSD)","Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2019",16.059,,,"Currency: BHS - Bahamian dollar (BSD)","Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2019",4.022,,,"Currency: BHS - Bahamian dollar (BSD)","Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2019",6.149,,,"Currency: BHS - Bahamian dollar (BSD)","Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2019",18.518,,,"Currency: BHS - Bahamian dollar (BSD)","Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2019",45.714,,,"Currency: BHS - Bahamian dollar (BSD)","Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2019",-8.258,,,"Currency: BHS - Bahamian dollar (BSD)","Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2019",15.261,,,"Currency: BHS - Bahamian dollar (BSD)","Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2019",-54.541,,,"Currency: BHS - Bahamian dollar (BSD)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2024",6.283,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2024",0.683,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2024",14.764,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2024",10.08,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Not elsewhere classified","2024",-3.543,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2024",6.283,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2024",2.688,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2024",-1.833,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2024",7.125,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2024",3.299,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2024",10.521,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",26.315,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2024",22.315,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",14.598,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2024",10.08,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Bosnia and Herzegovina","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 0. Armed forces occupations","2024",-3.543,,,"Currency: BIH - Marka (BAM)","Repository: ILO-STATISTICS - Micro data processing"
"Belarus","ES - Labour-related Establishment Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2019",24.62,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLR - Belarusian ruble (BYN)","Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees"
"Belarus","ES - Labour-related Establishment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2019",24.62,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLR - Belarusian ruble (BYN)","Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees"
"Belarus","ES - Labour-related Establishment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2019",27.45,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLR - Belarusian ruble (BYN)","Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees"
"Belarus","ES - Labour-related Establishment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2019",38.8,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLR - Belarusian ruble (BYN)","Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees"
"Belarus","ES - Labour-related Establishment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2019",39.84,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLR - Belarusian ruble (BYN)","Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees"
"Belarus","ES - Labour-related Establishment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2019",28.82,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLR - Belarusian ruble (BYN)","Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees"
"Belarus","ES - Labour-related Establishment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2019",2.9,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLR - Belarusian ruble (BYN)","Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees"
"Belarus","ES - Labour-related Establishment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2019",-8.99,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLR - Belarusian ruble (BYN)","Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees"
"Belarus","ES - Labour-related Establishment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2019",18.98,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLR - Belarusian ruble (BYN)","Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees"
"Belarus","ES - Labour-related Establishment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2019",15.83,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLR - Belarusian ruble (BYN)","Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees"
"Belarus","ES - Labour-related Establishment Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2019",35.32,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLR - Belarusian ruble (BYN)","Data reference period: End of the year | Establishment size coverage: All establishments with at least 16 employees"
"Belize","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2021",-11.18,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLZ - Belize dollar (BZD)","Employment definition: Excluding own-use production workers | Data reference period: April | Population coverage: Excluding institutional population | Reference group coverage: Insured persons | System of national accounts: 2008 SNA"
"Belize","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2021",-11.18,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLZ - Belize dollar (BZD)","Employment definition: Excluding own-use production workers | Data reference period: April | Population coverage: Excluding institutional population | Reference group coverage: Insured persons | System of national accounts: 2008 SNA"
"Belize","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2021",-11.11,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLZ - Belize dollar (BZD)","Employment definition: Excluding own-use production workers | Data reference period: April | Population coverage: Excluding institutional population | Reference group coverage: Insured persons | System of national accounts: 2008 SNA"
"Belize","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2021",-4.35,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLZ - Belize dollar (BZD)","Employment definition: Excluding own-use production workers | Data reference period: April | Population coverage: Excluding institutional population | Reference group coverage: Insured persons | System of national accounts: 2008 SNA"
"Belize","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2021",17.7,,,"Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers | Currency: BLZ - Belize dollar (BZD)","Employment definition: Excluding own-use production workers | Data reference period: April | Population coverage: Excluding institutional population | Reference group coverage: Insured persons | System of national accounts: 2008 SNA"
